CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Comunidad
CLIX1545,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,0,27,14
CLIX1546,8,6,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,1903,0,0,21,9
CLIX1547,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,1903,0,1,42,18
CLIX1548,8,6,1,1.0,1,2,0,1,1,1,0,0,1.0,1,2.0,0,2799,29597,1,53,7
CLIX1549,8,6,1,1.0,1,1,3,1,1,0,0,0,2.0,0,0.0,0,1903,0,0,65,7
CLIX1550,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1903,0,1,62,7
CLIX1551,8,6,1,1.0,1,2,1,1,1,0,0,1,3.0,0,0.0,0,2648,0,1,29,7
CLIX1552,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,1903,0,1,53,14
CLIX1553,8,6,1,1.0,1,3,0,1,1,0,0,0,3.0,0,3.0,1,1903,0,1,37,14
CLIX1554,8,6,1,1.0,1,0,1,0,1,0,0,0,3.0,0,0.0,0,1903,0,1,47,6
CLIX1555,8,6,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,1903,0,0,65,1
CLIX1556,8,6,1,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2648,0,0,61,5
CLIX1557,8,6,1,1.0,1,2,0,1,1,0,0,1,2.0,0,1.0,0,2648,0,1,66,6
CLIX1558,8,6,1,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,1,2648,0,0,24,14
CLIX1559,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,0,29,18
CLIX1560,8,6,1,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2648,0,1,67,7
CLIX1561,8,6,1,1.0,1,2,0,0,1,1,0,1,3.0,0,0.0,0,1903,0,1,60,15
CLIX1562,8,6,1,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,2648,0,0,57,9
CLIX1563,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,2648,0,0,30,7
CLIX1564,8,6,1,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,1,28,6
CLIX1565,8,6,1,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,1,37,14
CLIX1566,8,6,1,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2648,0,0,65,14
CLIX1567,8,6,1,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,2648,0,0,56,7
CLIX1568,8,6,1,1.0,1,2,3,1,1,0,0,1,3.0,0,0.0,0,2648,0,1,38,5
CLIX1569,8,6,1,1.0,1,2,0,0,1,1,0,1,3.0,0,0.0,0,2648,0,0,39,7
CLIX1570,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,1903,0,1,24,14
CLIX1571,8,6,1,1.0,0,0,0,0,1,0,0,0,2.0,1,3.0,1,0,14071,4,56,9
CLIX1572,8,6,1,1.0,0,2,0,1,1,0,0,0,2.0,0,3.0,1,0,25351,3,39,14
CLIX1573,8,6,1,1.0,0,3,0,1,1,0,1,0,2.0,1,3.0,1,1098,9727,2,56,14
CLIX1574,8,6,1,1.0,0,0,0,1,1,1,0,0,1.0,1,3.0,1,1098,14012,4,42,7
CLIX1575,8,6,1,1.0,0,2,0,1,1,1,0,0,3.0,1,3.0,1,2727,14658,3,50,7
CLIX1576,8,6,1,1.0,0,3,0,1,1,1,0,0,1.0,1,3.0,1,1829,18174,2,40,7
CLIX1577,8,6,1,1.0,0,2,0,1,1,1,0,0,1.0,1,1.0,1,2727,19337,2,49,7
CLIX1578,8,6,1,1.0,0,2,0,1,1,1,0,0,3.0,1,2.0,0,2727,18716,2,47,17
CLIX1579,8,6,1,1.0,0,0,0,1,1,1,0,0,1.0,0,3.0,1,3571,0,1,59,17
CLIX1580,8,6,1,1.0,0,2,0,0,1,1,0,0,1.0,1,0.0,0,2727,10153,2,44,9
CLIX1581,8,6,1,1.0,0,2,0,1,1,1,0,0,3.0,0,0.0,0,2727,0,1,46,7
CLIX1582,8,6,1,1.0,0,2,0,0,1,1,0,0,2.0,1,0.0,0,4918,12011,2,45,17
CLIX1583,8,6,1,1.0,0,0,0,0,1,0,0,0,1.0,0,2.0,0,1829,0,0,29,7
CLIX1584,8,6,1,1.0,0,2,0,1,1,1,0,1,3.0,0,0.0,0,1829,0,1,51,14
CLIX1585,8,6,1,1.0,0,2,0,1,1,1,0,1,3.0,0,0.0,0,1829,0,1,25,7
CLIX1586,8,6,1,1.0,0,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,35,7
CLIX1587,8,6,0,2.0,1,2,0,1,1,1,0,0,3.0,1,0.0,1,2727,17797,1,53,14
CLIX1588,8,6,0,2.0,1,2,0,1,1,1,0,1,3.0,1,1.0,0,1829,13912,1,51,14
CLIX1589,8,6,0,2.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,1829,8262,1,52,17
CLIX1590,8,6,0,2.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,2727,17613,2,52,15
CLIX1591,8,6,0,2.0,1,2,0,1,1,1,0,0,2.0,1,2.0,0,2727,10018,1,39,14
CLIX1592,8,6,0,2.0,1,2,0,1,1,1,0,0,2.0,0,0.0,0,4918,0,1,32,14
CLIX1593,8,6,0,2.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,1829,0,1,59,0
CLIX1594,8,6,0,2.0,1,0,3,1,1,0,0,0,2.0,0,0.0,0,1829,0,1,65,14
CLIX1595,8,6,0,2.0,1,2,0,0,1,1,0,0,3.0,0,0.0,0,2727,0,1,32,14
CLIX1596,8,6,0,2.0,1,3,0,0,1,0,0,0,2.0,0,0.0,0,1829,0,1,37,9
CLIX1597,8,6,0,2.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,1829,0,1,56,11
CLIX1598,8,6,0,2.0,1,0,0,0,1,0,0,0,1.0,0,0.0,0,1829,0,1,39,0
CLIX1599,8,6,0,2.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,1829,0,1,46,14
CLIX1600,8,6,0,2.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,41,18
CLIX1601,8,6,0,2.0,1,0,3,0,1,1,0,0,1.0,0,0.0,0,3571,0,1,59,5
CLIX1602,8,6,0,2.0,1,3,0,1,1,0,0,0,2.0,0,0.0,1,2013,0,1,47,3
CLIX1603,8,6,0,2.0,1,3,0,1,1,0,0,0,1.0,0,0.0,0,1829,0,1,36,9
CLIX1604,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,51,18
CLIX1605,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,0,70,7
CLIX1606,8,6,0,2.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,53,0
CLIX1607,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,28,0
CLIX1608,8,6,0,2.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,2574,0,1,25,7
CLIX1609,8,6,0,2.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,2743,0,1,68,7
CLIX1610,8,6,0,2.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,0,70,13
CLIX1611,8,6,0,2.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,1829,0,1,42,1
CLIX1612,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,0,45,14
CLIX1613,8,6,0,2.0,0,0,0,1,1,0,1,0,2.0,1,3.0,1,828,6533,2,61,17
CLIX1614,8,6,0,2.0,0,0,0,1,1,1,0,0,3.0,1,3.0,1,1098,19428,2,24,7
CLIX1615,8,6,0,2.0,0,0,0,1,1,1,0,0,1.0,1,3.0,1,1098,15594,2,48,7
CLIX1616,8,6,1,1.0,1,0,0,1,1,1,0,0,3.0,1,2.0,0,751,13146,4,50,7
CLIX1617,8,6,1,1.0,1,1,0,1,1,1,1,0,3.0,1,3.0,1,0,8537,3,54,7
CLIX1618,8,6,1,1.0,1,0,0,1,1,0,1,0,1.0,0,2.0,0,751,20019,4,54,7
CLIX1619,8,6,1,1.0,1,0,0,1,1,1,0,0,2.0,1,3.0,1,828,22889,4,38,14
CLIX1620,8,6,1,1.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,0,28600,2,58,7
CLIX1621,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,0,11850,4,38,7
CLIX1622,8,6,1,1.0,1,0,0,0,1,0,1,0,3.0,1,3.0,1,1098,15161,4,34,7
CLIX1623,8,6,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,2743,30737,3,61,18
CLIX1624,8,6,1,1.0,1,2,0,0,1,1,1,0,3.0,1,2.0,0,4372,30359,0,37,4
CLIX1625,8,6,1,1.0,1,2,0,1,0,1,0,0,3.0,1,3.0,1,4090,38661,1,38,11
CLIX1626,8,6,1,1.0,1,2,0,0,1,1,0,0,2.0,1,2.0,1,4090,33309,1,45,7
CLIX1627,8,6,1,1.0,1,0,2,0,1,0,0,0,3.0,1,1.0,0,1829,8549,2,48,9
CLIX1628,8,6,1,1.0,1,2,0,1,1,1,0,0,2.0,1,3.0,1,4090,32745,1,42,17
CLIX1629,8,6,1,1.0,1,2,0,1,1,1,0,0,1.0,1,0.0,0,2727,19246,2,41,18
CLIX1630,8,6,1,1.0,1,0,0,1,1,1,0,0,3.0,0,2.0,0,3571,0,1,69,7
CLIX1631,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1829,0,2,55,7
CLIX1632,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,0,41,9
CLIX1633,8,6,1,1.0,0,0,0,0,2,1,0,0,3.0,1,1.0,0,1098,7409,3,53,7
CLIX1634,8,6,1,1.0,0,2,0,0,1,0,0,1,3.0,0,0.0,0,2574,0,1,37,14
CLIX1635,8,6,1,2.0,0,0,1,0,1,1,0,0,3.0,1,1.0,0,1829,26163,2,47,14
CLIX1636,8,6,1,2.0,0,0,0,1,1,1,0,0,3.0,1,2.0,0,1829,22388,1,38,7
CLIX1637,8,6,1,2.0,0,0,0,1,1,1,0,0,3.0,1,2.0,0,1829,29447,1,40,4
CLIX1638,8,6,1,2.0,0,2,0,1,1,1,0,0,1.0,1,0.0,0,2727,14624,2,52,18
CLIX1639,8,6,1,2.0,0,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,34,14
CLIX1640,8,6,1,2.0,0,2,0,0,1,0,0,1,3.0,0,0.0,0,2574,0,0,66,9
CLIX1641,8,6,1,2.0,0,0,0,0,1,0,0,0,3.0,0,0.0,0,1829,0,1,60,7
CLIX1642,8,6,1,2.0,0,2,0,1,1,1,0,1,3.0,0,0.0,0,1829,0,0,53,18
CLIX1643,8,6,0,2.0,0,2,0,1,1,0,0,1,3.0,0,0.0,0,3861,0,0,38,7
CLIX1644,8,6,0,2.0,0,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,30,18
CLIX1645,4,1,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,1,2881,17389,4,41,0
CLIX1646,4,1,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,2962,3085,7,49,1
CLIX1647,4,1,0,1.0,1,0,3,1,1,1,0,0,3.0,0,0.0,1,1257,23349,5,58,14
CLIX1648,4,1,0,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,5365,14023,4,55,1
CLIX1649,4,1,0,1.0,1,0,0,0,1,1,0,0,3.0,1,0.0,0,4725,4634,3,24,11
CLIX1650,4,1,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,5051,426,2,71,18
CLIX1651,4,1,0,1.0,1,0,0,0,1,0,0,0,1.0,1,0.0,0,2815,9976,2,49,18
CLIX1652,4,1,0,2.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1465,0,1,32,7
CLIX1653,4,1,0,2.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,1465,0,0,47,3
CLIX1654,4,1,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2329,0,1,21,7
CLIX1655,4,1,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2329,0,0,58,14
CLIX1656,10,6,0,2.0,0,0,3,1,1,0,0,0,2.0,0,0.0,0,0,0,2,51,7
CLIX1657,6,4,1,1.0,1,3,0,1,1,1,0,0,3.0,1,0.0,0,2815,8802,8,43,7
CLIX1658,1,5,0,1.0,1,0,3,1,2,0,0,0,3.0,0,2.0,0,2293,11336,7,54,18
CLIX1659,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,1.0,0,1742,0,9,61,14
CLIX1660,1,0,0,1.0,1,3,3,0,1,1,0,0,3.0,0,3.0,1,2256,12394,7,55,11
CLIX1661,1,0,1,1.0,1,3,3,1,1,0,0,0,2.0,0,3.0,1,4341,0,4,63,14
CLIX1662,1,0,1,1.0,1,0,3,1,1,1,0,0,2.0,0,2.0,0,4341,16089,6,40,18
CLIX1663,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,2.0,0,5722,14147,5,42,7
CLIX1664,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,0,1.0,1,3049,21858,6,58,6
CLIX1665,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,0,3.0,1,2524,0,7,28,11
CLIX1666,1,0,1,1.0,1,0,3,0,1,0,0,0,3.0,0,3.0,1,3371,3350,5,40,10
CLIX1667,1,0,1,1.0,1,0,0,1,1,1,0,0,1.0,1,3.0,1,2545,14050,9,37,18
CLIX1668,1,0,1,1.0,1,0,3,0,1,0,0,0,3.0,0,3.0,1,2287,19663,4,49,18
CLIX1669,1,0,1,1.0,1,2,0,1,1,0,0,0,3.0,1,3.0,1,5757,22801,7,58,18
CLIX1670,1,0,1,1.0,1,0,0,1,1,1,0,0,2.0,0,2.0,1,6515,18668,8,58,0
CLIX1671,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,1,3.0,1,2287,13537,4,42,1
CLIX1672,1,0,1,1.0,1,0,3,1,1,0,0,0,1.0,1,3.0,1,3877,17720,9,33,5
CLIX1673,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,2.0,0,4572,15409,9,47,16
CLIX1674,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,0,1.0,0,8929,20794,8,37,6
CLIX1675,1,0,1,1.0,1,3,0,0,2,1,0,0,2.0,1,3.0,1,3207,17955,7,59,5
CLIX1676,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,1,3431,30484,5,54,7
CLIX1677,1,0,1,1.0,1,3,3,1,2,0,0,0,2.0,1,3.0,1,5658,16862,4,62,14
CLIX1678,1,0,1,1.0,1,0,3,1,2,0,0,0,1.0,1,3.0,1,5658,7326,6,66,16
CLIX1679,1,0,1,1.0,1,3,3,1,1,1,0,0,2.0,1,2.0,0,764,20064,7,38,14
CLIX1680,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,2962,8850,9,62,9
CLIX1681,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,3213,9825,4,45,12
CLIX1682,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,5501,19826,9,40,9
CLIX1683,1,0,1,1.0,1,0,0,0,2,1,0,0,2.0,0,3.0,1,3220,18327,7,45,0
CLIX1684,1,0,0,1.0,1,3,0,1,2,0,0,0,3.0,0,1.0,1,0,0,5,48,3
CLIX1685,1,0,0,1.0,1,0,0,1,1,1,0,0,2.0,1,0.0,0,2110,9787,8,40,7
CLIX1686,1,0,0,1.0,1,3,0,0,1,0,0,0,3.0,0,0.0,0,1829,13321,4,24,14
CLIX1687,1,0,0,1.0,1,0,3,1,1,1,0,0,2.0,1,0.0,0,3023,21717,8,69,18
CLIX1688,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,6329,18462,9,48,0
CLIX1689,1,0,0,1.0,1,0,3,1,1,0,0,0,2.0,1,3.0,1,5045,19708,9,25,6
CLIX1690,1,0,0,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,2933,18964,5,58,9
CLIX1691,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,2236,24016,5,39,0
CLIX1692,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,1.0,0,2324,26088,4,38,7
CLIX1693,1,5,1,1.0,1,3,3,1,1,1,0,0,1.0,1,0.0,0,2382,12731,7,61,0
CLIX1694,1,5,1,1.0,1,2,3,1,2,0,1,0,1.0,0,2.0,0,1494,24317,4,52,6
CLIX1695,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,2699,0,5,68,6
CLIX1696,1,5,1,1.0,1,0,3,0,2,0,0,0,1.0,0,0.0,0,2107,8448,4,58,6
CLIX1697,1,5,1,1.0,1,1,3,0,1,0,0,0,1.0,1,0.0,0,4994,18221,5,52,18
CLIX1698,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,1871,19231,6,42,12
CLIX1699,1,5,0,1.0,1,0,3,1,1,0,0,0,2.0,0,2.0,1,2360,12306,4,60,17
CLIX1700,1,5,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1525,13230,6,25,6
CLIX1701,1,5,0,1.0,1,3,0,1,1,0,0,0,2.0,0,3.0,1,2288,7789,7,51,11
CLIX1702,1,5,0,1.0,1,3,0,0,1,1,0,0,2.0,1,0.0,0,1373,16283,7,48,12
CLIX1703,1,5,0,1.0,1,0,0,1,1,1,0,0,1.0,1,0.0,0,2304,8478,7,53,7
CLIX1704,1,5,0,1.0,1,0,0,1,1,0,1,0,3.0,0,0.0,0,4314,2779,4,38,9
CLIX1705,1,5,0,1.0,1,0,3,0,1,0,0,0,1.0,0,0.0,0,1772,10618,7,58,16
CLIX1706,1,0,1,1.0,1,0,0,1,1,1,1,0,1.0,0,2.0,0,2382,17318,5,59,17
CLIX1707,1,0,1,1.0,1,3,3,0,2,0,0,0,3.0,0,0.0,0,1713,27746,7,49,18
CLIX1708,1,0,1,1.0,1,0,0,1,0,0,0,0,3.0,0,0.0,0,1588,0,6,37,0
CLIX1709,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,1588,8220,7,53,7
CLIX1710,1,0,1,1.0,1,0,0,0,1,1,0,0,3.0,1,0.0,1,1588,15440,7,44,7
CLIX1711,1,0,1,1.0,1,3,3,1,1,1,0,0,2.0,1,3.0,1,2221,15342,5,37,12
CLIX1712,1,0,1,1.0,1,3,1,1,1,0,1,0,3.0,0,3.0,1,1428,11162,4,52,7
CLIX1713,1,0,1,1.0,1,0,3,1,1,1,1,0,2.0,0,3.0,1,1428,20024,7,55,18
CLIX1714,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,0,0.0,0,1428,20124,4,42,0
CLIX1715,1,0,1,1.0,1,0,0,1,1,1,0,0,1.0,1,0.0,1,1871,6206,4,41,7
CLIX1716,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,3343,10910,3,56,7
CLIX1717,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,1021,20502,6,44,14
CLIX1718,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1233,12297,4,44,14
CLIX1719,1,0,0,1.0,1,0,0,0,1,0,0,0,2.0,1,0.0,0,1684,5801,5,46,10
CLIX1720,1,0,0,1.0,1,3,3,1,1,0,0,0,1.0,0,0.0,0,1525,0,7,22,9
CLIX1721,1,0,0,1.0,1,0,3,0,1,1,0,0,3.0,1,0.0,0,1525,14977,5,56,12
CLIX1722,1,0,0,1.0,1,3,3,1,1,0,1,0,3.0,0,0.0,0,2134,11859,5,57,7
CLIX1723,1,0,0,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,1373,0,4,59,7
CLIX1724,1,0,0,1.0,1,3,0,0,1,1,0,0,1.0,1,0.0,0,1814,17175,7,47,7
CLIX1725,1,0,0,1.0,1,0,0,0,1,0,1,0,2.0,0,0.0,0,7391,13146,5,59,3
CLIX1726,1,0,0,1.0,1,0,0,0,1,0,1,0,3.0,0,0.0,0,3496,10706,4,44,14
CLIX1727,1,0,0,1.0,1,1,3,0,1,0,0,0,3.0,1,0.0,0,2870,12626,4,48,7
CLIX1728,1,0,0,1.0,1,0,3,0,2,1,0,0,3.0,1,0.0,0,3163,22358,4,62,3
CLIX1729,1,0,0,1.0,1,0,0,0,1,0,0,0,1.0,0,0.0,0,3905,6376,6,52,7
CLIX1730,1,0,0,1.0,1,0,0,0,1,0,1,0,1.0,0,0.0,0,3272,14894,6,37,9
CLIX1731,1,0,0,1.0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,3272,11790,4,46,14
CLIX1732,1,5,1,2.0,1,0,3,1,0,0,0,0,2.0,0,1.0,0,1684,20321,7,37,14
CLIX1733,1,5,1,1.0,1,0,1,1,1,0,0,0,1.0,0,3.0,1,1525,18809,6,51,1
CLIX1734,1,5,1,1.0,1,2,0,1,1,1,1,0,3.0,0,3.0,1,1868,15902,8,61,14
CLIX1735,1,5,1,1.0,1,2,0,1,1,1,1,0,3.0,0,2.0,0,1868,15902,6,41,14
CLIX1736,1,5,0,2.0,1,0,3,1,1,0,0,0,1.0,0,0.0,0,1525,13020,7,57,9
CLIX1737,1,5,0,2.0,1,0,0,1,2,0,0,0,3.0,0,0.0,0,2887,5476,7,48,14
CLIX1738,1,5,1,1.0,1,0,3,1,2,0,0,0,2.0,0,2.0,1,2808,9119,3,58,9
CLIX1739,1,5,0,1.0,1,0,0,1,0,0,0,0,3.0,0,0.0,0,4092,11249,3,60,9
CLIX1740,1,0,1,1.0,1,0,2,0,2,0,0,0,3.0,0,3.0,1,1525,19973,7,56,18
CLIX1741,1,0,1,1.0,1,3,1,0,2,0,0,0,3.0,0,2.0,0,1525,15858,4,43,7
CLIX1742,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,2.0,0,3116,31669,5,41,14
CLIX1743,1,0,1,1.0,1,2,3,1,1,0,0,0,3.0,0,0.0,0,1689,15272,4,60,18
CLIX1744,1,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,2.0,0,2304,13031,7,47,14
CLIX1745,1,0,1,1.0,1,3,3,1,1,0,0,0,1.0,0,3.0,1,1373,13262,4,48,18
CLIX1746,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,0,1.0,1,2322,9323,5,37,17
CLIX1747,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,2099,21159,6,50,7
CLIX1748,1,0,0,1.0,0,0,0,0,1,0,0,0,3.0,1,0.0,0,2804,7992,7,48,7
CLIX1749,1,0,0,2.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1021,5477,8,58,7
CLIX1750,1,0,1,1.0,1,0,3,1,1,1,0,0,1.0,1,2.0,0,1170,28844,6,50,14
CLIX1751,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,1871,11185,2,42,7
CLIX1752,1,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,0.0,1,5040,16986,3,52,0
CLIX1753,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,2808,25819,5,42,5
CLIX1754,1,0,1,1.0,1,1,0,1,1,0,0,0,1.0,0,0.0,0,3432,7830,4,59,7
CLIX1755,1,0,0,1.0,1,1,0,1,1,0,0,0,1.0,1,0.0,0,2024,14555,4,49,7
CLIX1756,1,0,0,1.0,1,0,0,0,1,0,1,0,3.0,0,0.0,0,2024,10212,6,30,14
CLIX1757,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,4092,8398,2,26,15
CLIX1758,1,0,0,1.0,1,3,0,0,1,0,1,0,3.0,0,3.0,1,4092,8091,6,43,9
CLIX1759,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,4092,12157,3,59,12
CLIX1760,1,0,1,1.0,1,0,3,1,1,0,1,0,1.0,0,3.0,1,3432,11713,3,35,10
CLIX1761,1,0,1,1.0,1,1,0,1,1,1,0,0,1.0,1,0.0,0,4867,14190,2,39,7
CLIX1762,1,0,1,1.0,1,0,0,0,1,0,1,0,2.0,1,0.0,0,3042,27294,2,61,14
CLIX1763,1,0,1,1.0,1,3,3,1,1,0,0,0,1.0,1,0.0,0,4867,18450,2,56,3
CLIX1764,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,2699,11436,5,61,4
CLIX1765,1,0,0,1.0,1,0,0,0,1,0,1,0,2.0,0,0.0,1,4877,10045,2,54,7
CLIX1766,1,0,0,1.0,1,0,0,0,1,0,1,0,3.0,1,0.0,0,4683,17030,3,40,7
CLIX1767,1,0,0,1.0,1,2,2,1,1,0,0,0,3.0,1,0.0,0,5548,14409,4,48,3
CLIX1768,1,0,0,1.0,1,3,0,1,1,0,1,0,2.0,1,0.0,0,4683,7860,3,61,9
CLIX1769,1,5,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,1750,6889,2,30,14
CLIX1770,1,5,0,1.0,1,3,0,0,1,1,0,0,2.0,1,0.0,0,3453,3377,2,39,16
CLIX1771,1,5,0,1.0,1,3,0,1,1,1,0,0,1.0,1,0.0,0,3453,38874,3,57,18
CLIX1772,1,5,0,1.0,1,2,3,1,1,1,0,0,3.0,1,0.0,0,4000,8865,2,60,3
CLIX1773,1,5,0,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,4524,18275,2,41,14
CLIX1774,1,0,0,0.0,1,2,0,1,1,1,0,0,3.0,1,3.0,1,2615,9541,3,48,18
CLIX1775,1,0,0,0.0,1,2,0,1,1,1,0,0,3.0,1,0.0,1,2464,20628,2,60,3
CLIX1776,1,0,0,0.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,4524,21155,2,51,7
CLIX1777,1,0,0,1.0,1,2,3,1,2,1,0,0,3.0,1,0.0,0,2615,13783,2,60,11
CLIX1778,1,0,0,1.0,1,3,3,1,1,0,0,0,2.0,1,3.0,1,1750,10330,2,50,16
CLIX1779,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,3453,10144,2,37,14
CLIX1780,1,0,0,1.0,1,2,3,1,1,1,0,0,2.0,1,0.0,0,2615,8042,3,30,14
CLIX1781,1,0,0,1.0,1,2,0,0,1,1,0,0,3.0,1,0.0,0,2464,16259,2,59,14
CLIX1782,1,0,0,1.0,1,3,0,1,1,1,0,0,3.0,1,1.0,1,1750,11975,1,48,9
CLIX1783,1,0,0,1.0,1,2,0,0,1,1,0,0,2.0,1,0.0,0,2464,11546,2,46,12
CLIX1784,1,0,0,1.0,1,2,0,1,1,1,0,0,1.0,1,2.0,0,2464,15310,2,51,7
CLIX1785,1,0,0,1.0,1,0,3,0,1,0,0,0,2.0,1,3.0,1,1750,7234,2,62,3
CLIX1786,1,0,0,1.0,1,3,0,0,1,0,0,0,3.0,1,0.0,0,1750,19281,2,61,14
CLIX1787,1,5,1,1.0,1,3,3,1,1,1,0,0,3.0,1,2.0,0,2510,25406,2,49,16
CLIX1788,1,5,1,1.0,1,3,0,1,1,1,0,0,1.0,1,3.0,1,7353,26553,3,55,9
