CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo,Comunidad
CLI8635,1,5,0,1.0,1,3,0,0,2,0,1,0,1.0,0,0.0,0,651,3456,19608,0,6,60,0,12
CLI8644,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,739,2221,21894,1,5,51,8,15
CLI8648,1,0,1,1.0,1,3,2,1,2,0,0,0,2.0,1,3.0,1,784,3486,30102,1,1,47,6,9
CLI8675,1,0,1,1.0,1,0,3,1,1,0,1,0,3.0,0,3.0,1,768,2221,17638,0,5,71,0,18
CLI8684,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,76,2180,15767,0,6,43,0,6
CLI8690,1,0,1,1.0,1,0,1,1,1,0,0,0,3.0,1,2.0,0,826,1064,2347,0,4,46,0,9
CLI8693,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,751,2412,7029,0,7,56,0,15
CLI8704,1,0,1,1.0,1,0,0,0,1,0,0,0,2.0,0,2.0,0,833,2677,0,1,4,23,4,19
CLI8708,1,0,1,1.0,1,0,3,1,1,0,0,0,2.0,1,3.0,1,836,1064,12247,0,6,60,0,19
CLI8757,1,0,1,1.0,1,0,0,0,1,1,0,0,1.0,1,0.0,0,726,2773,17081,0,4,41,0,13
CLI8779,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,768,2180,5996,0,7,48,0,7
CLI8799,1,0,1,1.0,1,0,0,0,2,0,0,0,1.0,1,0.0,0,829,1233,18813,0,7,48,0,18
CLI8802,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,809,1588,19538,0,7,46,0,15
CLI8812,1,0,1,1.0,1,0,3,0,1,1,1,0,2.0,0,3.0,1,809,1713,16721,0,7,53,0,5
CLI8828,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,793,2172,32101,1,1,47,4,11
CLI8843,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,1,0.0,0,826,1233,23358,0,7,54,0,18
CLI8848,1,0,1,1.0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,808,1588,8888,0,4,62,0,9
CLI8853,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,835,1849,31040,0,7,59,0,7
CLI8854,1,0,1,1.0,1,3,0,1,1,0,1,0,3.0,1,3.0,1,753,2221,10112,0,7,62,0,7
CLI8857,1,0,1,1.0,1,0,3,0,1,0,0,0,2.0,0,0.0,0,812,1588,5494,0,7,59,0,15
CLI8889,1,0,1,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,809,1588,10329,0,7,49,0,6
CLI8892,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,0,3.0,1,828,1233,25056,0,5,62,0,2
CLI8894,1,0,1,1.0,1,0,0,1,1,1,1,0,3.0,0,0.0,1,827,1064,11287,1,8,59,5,19
CLI8920,1,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,82,1588,11038,1,4,51,5,7
CLI8921,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,1,0.0,0,826,2677,18980,0,6,52,0,6
CLI8924,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,804,2819,13691,1,7,26,7,7
CLI8985,1,0,1,1.0,1,3,0,0,1,0,0,0,3.0,1,3.0,1,751,2221,22433,0,4,55,0,17
CLI9006,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,0,0.0,0,801,1713,13886,0,8,38,0,19
CLI9023,1,0,1,1.0,1,0,1,1,1,0,0,0,3.0,0,0.0,0,768,2221,14326,0,8,22,0,7
CLI9057,1,0,1,1.0,1,3,0,1,2,0,0,0,2.0,0,0.0,0,793,3210,11620,1,7,62,7,0
CLI9077,1,0,1,1.0,1,0,3,0,0,0,0,0,3.0,1,0.0,0,801,1713,10791,0,4,57,0,19
CLI9078,1,0,1,1.0,1,0,3,1,1,1,1,0,2.0,0,3.0,1,78,1588,19238,0,8,38,0,7
CLI9091,1,0,1,1.0,1,0,0,0,1,1,0,0,3.0,0,3.0,1,797,1588,9909,0,4,43,0,19
CLI9120,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,0,0.0,0,798,1588,14897,0,6,37,0,7
CLI9139,1,0,1,1.0,1,0,3,1,2,0,0,0,3.0,0,0.0,0,768,3331,33466,1,9,61,6,15
CLI9145,1,0,1,1.0,1,2,3,1,1,1,1,0,1.0,0,0.0,0,76,3961,9621,1,4,50,7,12
CLI9146,1,0,1,1.0,1,0,2,1,1,0,0,0,3.0,0,3.0,1,801,1588,16501,1,4,49,6,15
CLI9149,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,784,2324,0,0,3,30,0,19
CLI9176,1,0,1,1.0,1,3,0,0,1,0,0,0,3.0,1,0.0,0,76,2221,12863,0,3,59,0,0
CLI9177,1,0,1,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,734,2221,9390,0,4,38,0,19
CLI9182,1,0,1,1.0,1,3,2,0,2,0,1,0,3.0,0,1.0,1,776,2140,19383,0,4,37,0,15
CLI9190,1,0,1,1.0,1,0,3,1,1,1,1,0,1.0,0,0.0,0,768,2221,11421,0,7,67,0,19
CLI9215,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,796,1588,9846,0,5,62,0,7
CLI9221,1,0,1,1.0,1,3,0,1,1,1,0,0,1.0,1,0.0,0,785,2839,6163,0,8,52,0,12
CLI9224,1,0,1,1.0,1,3,1,1,0,1,0,0,3.0,0,0.0,0,768,828,12055,1,4,52,5,7
CLI9258,1,0,1,1.0,1,2,0,1,1,1,1,0,3.0,0,0.0,0,784,2309,13537,0,6,52,0,12
CLI9271,1,0,1,1.0,1,3,3,0,1,0,0,0,3.0,0,3.0,1,78,1588,13160,0,8,55,0,5
CLI9289,1,0,1,1.0,1,0,3,0,1,1,0,0,1.0,0,0.0,0,78,1588,24043,0,7,51,0,16
CLI9298,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,751,2681,4601,0,3,45,0,18
CLI9303,1,0,1,1.0,1,1,0,1,1,0,0,0,1.0,1,3.0,1,776,3210,10094,1,3,37,7,12
CLI9317,1,0,1,1.0,1,2,0,0,1,1,1,0,3.0,1,0.0,1,784,2383,15592,0,4,45,0,19
CLI9322,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,76,2773,22163,0,5,55,0,7
CLI9359,1,0,1,1.0,1,3,3,0,1,0,0,0,1.0,0,0.0,0,751,2221,15957,0,7,51,0,19
CLI9380,1,0,1,1.0,1,3,3,0,1,0,0,0,1.0,1,0.0,0,761,2455,15741,0,5,61,0,12
CLI9384,1,0,1,1.0,1,3,0,1,1,1,0,0,3.0,0,0.0,0,747,3331,30626,1,1,47,6,7
CLI9411,1,0,1,1.0,1,3,0,1,1,0,0,0,2.0,1,0.0,0,763,2221,11383,0,7,33,0,7
CLI9416,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,738,2221,6745,0,4,61,0,6
CLI9424,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,751,2221,15895,0,5,41,0,7
CLI9439,1,0,1,1.0,1,2,3,1,1,0,0,0,1.0,0,3.0,1,744,1415,0,0,7,63,0,19
CLI9452,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,662,5291,35343,0,1,40,0,5
CLI9474,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,76,1980,6344,1,3,53,5,19
CLI9493,1,0,1,1.0,1,0,3,0,1,0,0,0,2.0,1,0.0,0,676,3579,20391,0,7,39,0,7
CLI9496,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,743,2970,12323,1,4,53,7,2
CLI9504,1,0,1,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,751,1903,7935,1,7,50,5,6
CLI9513,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,743,2142,32407,1,3,56,4,18
CLI9515,1,0,1,1.0,1,3,0,1,1,1,1,0,1.0,0,3.0,1,76,1428,20757,0,5,38,0,13
CLI9524,1,0,1,1.0,1,1,3,0,1,0,0,0,3.0,0,3.0,1,654,3527,0,1,4,64,5,9
CLI9528,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,2.0,0,743,2142,30472,1,10,43,4,15
CLI9537,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,743,1428,10337,0,4,61,0,7
CLI9553,1,0,1,1.0,1,0,3,0,2,0,0,0,3.0,1,0.0,0,722,3996,15281,1,5,43,9,0
CLI9559,1,0,1,1.0,1,0,0,1,1,1,1,0,3.0,0,0.0,0,751,2970,20481,1,4,59,9,12
CLI9579,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,751,1428,0,0,3,71,0,12
CLI9625,1,0,1,1.0,1,0,0,1,0,0,0,0,2.0,0,0.0,0,622,3522,19290,0,6,49,0,7
CLI9638,1,0,1,1.0,1,1,3,1,1,1,1,0,1.0,1,3.0,1,684,3790,17280,0,4,55,0,19
CLI9658,1,0,1,1.0,1,0,2,0,0,1,0,0,3.0,1,3.0,1,739,2970,11740,0,4,46,0,0
CLI9698,1,0,1,1.0,1,0,3,0,1,0,1,0,2.0,0,2.0,0,735,1428,15043,0,5,39,0,15
CLI9741,1,0,1,1.0,1,2,3,1,1,1,0,0,1.0,1,0.0,0,734,1588,21201,0,4,41,0,13
CLI9771,1,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,724,2664,5498,1,4,53,5,15
CLI9798,1,0,1,1.0,1,1,0,1,1,1,0,0,3.0,0,0.0,1,677,3579,10722,1,3,42,7,12
CLI9820,1,0,1,1.0,1,2,2,1,1,0,0,0,3.0,1,1.0,0,701,2653,18220,1,7,45,8,15
CLI9875,1,0,1,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,665,3343,21094,0,7,60,0,15
CLI9940,1,0,1,1.0,1,1,0,1,1,0,0,0,2.0,0,2.0,0,628,3870,18048,1,5,50,9,15
CLI9941,1,0,1,1.0,1,0,0,0,1,1,0,0,3.0,1,0.0,1,707,2821,17027,0,7,45,0,19
CLI9950,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,697,1717,13797,0,4,60,0,7
CLI9951,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,693,3557,17943,0,4,61,0,7
CLI9969,1,0,1,1.0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,638,5686,12467,1,6,51,10,15
CLI9975,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,634,4604,19867,0,5,55,0,9
CLI9984,1,0,1,1.0,1,0,3,1,2,0,0,0,1.0,1,0.0,0,66,0,4181,0,5,44,0,19
CLI9992,1,0,1,1.0,1,3,3,1,1,0,0,0,1.0,1,0.0,1,685,1919,6827,0,5,53,0,9
CLI10004,1,0,1,1.0,1,0,0,0,0,1,1,0,1.0,0,3.0,1,676,2843,18513,0,3,46,0,1
CLI10023,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,685,6163,35629,1,1,60,8,7
CLI10024,1,0,1,1.0,1,0,0,1,1,1,1,0,1.0,0,2.0,0,668,1871,20830,0,4,48,0,7
CLI10027,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,686,6872,4985,1,7,26,9,12
CLI10052,1,0,0,1.0,1,3,3,1,1,0,1,0,1.0,0,0.0,0,826,1021,9110,0,4,51,0,19
CLI10063,1,0,0,1.0,1,0,3,1,1,0,1,0,3.0,0,0.0,0,799,1525,10539,0,4,68,0,5
CLI10069,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,83,2360,12252,1,4,61,6,7
CLI10124,1,0,0,1.0,1,0,0,0,1,1,0,0,3.0,0,3.0,1,814,1684,5557,0,4,59,0,0
CLI10125,1,0,0,1.0,1,0,0,1,1,1,1,0,3.0,0,3.0,1,826,1233,12859,0,7,56,0,12
CLI10145,1,0,0,1.0,1,0,3,1,1,0,0,0,2.0,1,0.0,0,826,1233,17204,0,5,59,0,9
CLI10152,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,818,1684,7208,0,4,43,0,16
CLI10162,1,0,0,1.0,1,0,0,1,0,0,0,0,3.0,1,0.0,0,822,2288,12696,1,7,59,6,3
CLI10164,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,826,1233,5285,1,4,50,4,7
CLI10189,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,824,1684,11476,0,4,60,0,7
CLI10194,1,0,0,1.0,1,0,0,1,1,0,1,0,3.0,0,0.0,0,817,1684,9061,1,8,37,5,15
CLI10264,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,81,1684,2760,0,8,47,0,2
CLI10278,1,0,0,1.0,1,3,0,1,1,0,1,0,2.0,0,3.0,1,753,2134,2154,0,5,60,0,7
CLI10281,1,0,0,1.0,1,0,3,0,1,0,0,0,2.0,1,0.0,0,781,1525,18292,0,4,21,0,19
CLI10294,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,1,805,1684,15106,0,4,50,0,3
CLI10302,1,0,0,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,778,3116,10282,1,6,51,7,12
CLI10309,1,0,0,1.0,1,3,0,0,2,0,0,0,3.0,0,3.0,1,816,1525,5379,0,4,56,0,3
CLI10311,1,0,0,1.0,1,3,0,0,1,1,1,0,2.0,0,0.0,0,751,2134,4887,0,6,48,0,7
CLI10326,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,809,1525,17231,1,7,55,7,5
CLI10359,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,814,1684,8237,0,6,24,0,6
CLI10364,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,812,1525,8629,1,7,47,5,1
CLI10415,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,801,1525,14670,1,4,45,6,19
CLI10485,1,0,0,1.0,1,0,0,1,1,0,1,0,2.0,0,0.0,0,805,1684,8433,0,8,65,0,9
CLI10506,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,793,1525,6563,0,5,52,0,7
CLI10536,1,0,0,1.0,1,2,0,0,0,0,0,0,1.0,1,2.0,0,801,1814,15139,0,4,42,0,16
CLI10543,1,0,0,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,793,2261,6525,0,8,49,0,19
CLI10583,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,795,1525,1537,0,8,61,0,7
CLI10588,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,795,1525,8850,0,5,53,0,16
CLI10632,1,0,0,1.0,1,3,0,0,1,0,0,0,2.0,0,0.0,0,78,3116,2960,1,6,61,5,19
CLI10633,1,0,0,1.0,1,3,0,0,2,0,0,0,2.0,0,0.0,0,776,3116,10678,1,5,57,7,19
CLI10636,1,0,0,1.0,1,3,3,0,1,0,0,0,2.0,1,1.0,0,76,2134,17331,0,5,44,0,17
CLI10638,1,0,0,1.0,1,3,0,1,1,0,0,0,2.0,0,0.0,1,776,1525,9384,0,4,44,0,1
CLI10671,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,787,4220,3959,0,8,43,0,6
CLI10675,1,0,0,1.0,1,3,0,1,1,1,1,0,3.0,0,0.0,0,76,2134,8319,0,7,42,0,13
CLI10676,1,0,0,1.0,1,3,0,1,1,1,1,0,3.0,0,0.0,0,76,2134,8319,0,7,52,0,13
CLI10678,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,787,2550,7338,1,6,37,6,1
CLI10679,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,778,1525,20231,1,3,61,7,15
CLI10690,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,785,2550,6363,0,4,47,0,18
CLI10697,1,0,0,1.0,1,0,2,0,2,0,0,0,2.0,0,0.0,0,768,2134,12441,0,4,45,0,9
CLI10702,1,0,0,1.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,785,1525,6765,0,4,60,0,9
CLI10735,1,0,0,1.0,1,3,0,0,1,0,0,0,1.0,1,0.0,0,776,1525,7785,0,4,60,0,9
CLI10752,1,0,0,1.0,1,2,0,1,1,1,0,0,1.0,0,0.0,0,776,1522,11280,0,3,45,0,13
CLI10753,1,0,0,1.0,1,0,0,1,1,1,1,0,3.0,0,0.0,0,751,4030,12315,1,4,52,8,19
CLI10761,1,0,0,1.0,1,1,0,1,1,0,0,0,3.0,1,0.0,1,773,2134,7041,0,8,42,0,9
CLI10764,1,0,0,1.0,1,3,0,1,1,1,1,0,3.0,0,0.0,0,764,2134,6316,0,4,58,0,13
CLI10768,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,772,2134,12016,1,7,55,6,15
CLI10769,1,0,0,1.0,1,0,3,0,1,1,0,0,1.0,1,0.0,0,737,1373,14589,0,7,52,0,19
CLI10785,1,0,0,1.0,1,0,3,1,1,0,1,0,2.0,0,0.0,0,726,2640,16726,0,3,60,0,15
CLI10786,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,762,4543,2114,0,4,62,0,5
CLI10795,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,754,1814,8435,0,7,60,0,19
CLI10800,1,0,0,1.0,1,3,0,1,1,0,0,0,2.0,1,0.0,1,751,1373,10483,0,3,46,0,1
CLI10806,1,0,0,1.0,1,0,3,0,1,0,0,0,2.0,0,0.0,1,726,2077,7114,0,4,61,0,15
CLI10822,1,0,0,1.0,1,3,0,0,1,0,0,0,3.0,1,0.0,0,76,2109,11321,1,7,60,6,18
CLI10831,1,0,0,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,751,1373,19892,1,5,59,7,18
CLI10857,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,76,2182,13722,0,7,37,0,18
CLI10864,1,0,0,1.0,1,3,3,1,1,0,0,0,1.0,1,1.0,0,751,1814,19849,0,6,56,0,6
CLI10868,1,0,0,1.0,1,0,0,0,1,0,1,0,3.0,0,0.0,0,651,3456,3673,1,4,60,6,6
CLI10873,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,747,1373,15386,0,4,27,0,15
CLI10887,1,0,0,1.0,1,2,3,0,1,0,0,0,3.0,0,3.0,1,726,2288,36424,0,8,49,0,0
CLI10923,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,743,1373,6241,0,4,61,0,1
CLI10971,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,735,1373,9912,0,3,37,0,7
CLI10973,1,0,0,1.0,1,0,1,1,1,0,0,0,2.0,0,0.0,0,709,2604,12048,0,5,56,0,3
CLI11007,1,0,0,1.0,1,3,3,0,1,0,0,0,3.0,1,0.0,0,734,1373,8559,0,4,43,0,19
CLI11029,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,712,3905,2668,1,4,50,6,7
CLI11047,1,0,0,1.0,1,1,3,1,1,0,1,0,2.0,0,0.0,0,647,5134,11702,1,7,59,9,15
CLI11062,1,0,0,1.0,1,0,3,0,1,0,0,0,2.0,0,0.0,0,719,1752,14626,0,4,57,0,3
CLI11065,1,0,0,1.0,1,2,3,1,1,0,0,0,3.0,0,0.0,0,686,5233,26000,1,5,57,7,3
CLI11072,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,727,2629,11045,1,5,58,6,7
CLI11075,1,0,0,1.0,1,0,0,0,1,0,0,0,2.0,0,0.0,1,68,3496,6137,0,4,58,0,15
CLI11083,1,0,0,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,705,2337,5958,0,6,62,0,0
CLI11104,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,678,3496,16120,0,5,62,0,7
CLI11124,1,0,0,1.0,1,1,0,1,1,0,1,0,3.0,0,0.0,0,684,3486,8270,1,3,62,7,9
CLI11139,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,684,1875,14405,1,7,49,6,17
CLI11169,1,0,0,1.0,1,0,3,0,1,0,0,0,2.0,0,3.0,1,697,3490,11333,0,7,71,0,7
CLI11200,1,0,0,1.0,1,0,0,1,1,1,1,0,3.0,1,2.0,0,668,3272,9988,0,7,49,0,7
CLI11201,1,5,1,2.0,1,0,1,1,1,0,0,0,1.0,0,1.0,0,791,1525,18140,0,7,46,0,7
CLI11237,1,5,1,2.0,1,0,0,1,1,1,1,0,3.0,1,3.0,1,693,1950,15867,0,3,49,0,19
CLI11241,1,5,1,1.0,1,0,0,1,1,0,1,0,2.0,0,2.0,1,827,598,14220,0,4,38,0,12
CLI11273,1,5,1,1.0,1,0,0,0,1,0,0,0,2.0,0,1.0,0,826,0,11657,0,8,60,0,15
CLI11294,1,5,1,1.0,1,3,0,1,1,1,1,0,3.0,0,3.0,1,789,1525,9378,0,7,48,0,12
CLI11295,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,0,3.0,1,801,1684,16685,0,5,61,0,7
CLI11321,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,0,2.0,0,768,2059,30753,1,5,53,4,15
CLI11324,1,5,1,1.0,1,3,0,1,1,0,1,0,3.0,0,3.0,1,751,1373,6053,1,7,59,4,19
CLI11342,1,5,1,1.0,1,0,0,1,1,0,1,0,2.0,0,3.0,1,741,1373,22485,0,4,61,0,15
CLI11383,1,5,0,1.0,0,0,0,1,1,1,0,0,3.0,0,3.0,1,81,2197,0,1,7,21,4,7
CLI11393,1,5,0,1.0,0,2,0,1,0,0,0,0,3.0,0,0.0,0,776,1465,0,1,6,23,3,15
CLI11411,1,5,0,2.0,1,0,0,1,1,0,0,0,2.0,0,0.0,1,812,1525,12878,0,6,37,0,15
CLI11438,1,5,0,2.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,737,2134,20934,1,4,61,8,15
CLI11441,1,5,0,2.0,1,0,0,1,1,0,1,0,3.0,0,2.0,1,726,2686,13774,0,3,53,0,7
CLI11447,1,5,0,2.0,1,0,0,1,2,0,0,0,3.0,0,0.0,0,772,3116,9121,1,5,56,7,19
CLI11452,1,5,0,2.0,1,0,0,0,2,0,0,0,3.0,1,0.0,0,762,1373,18858,1,4,52,7,6
CLI11470,1,5,0,2.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,618,3095,14125,0,4,43,0,15
CLI11472,1,5,0,2.0,1,0,3,1,1,1,0,0,1.0,1,0.0,0,711,1752,6454,0,7,49,0,18
CLI11473,1,5,0,2.0,1,0,3,1,1,1,0,0,3.0,0,2.0,1,695,3301,18678,1,4,48,9,3
CLI11474,1,5,0,2.0,1,0,0,1,1,1,0,0,3.0,1,0.0,1,576,4988,26973,0,5,47,0,19
CLI11506,1,5,1,1.0,1,0,3,1,1,1,0,0,2.0,1,2.0,0,514,3432,6969,0,4,44,0,15
CLI11512,1,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,553,2808,9521,0,5,57,0,15
CLI11535,1,5,1,1.0,1,2,3,0,1,0,0,0,3.0,0,0.0,0,563,2808,0,1,3,42,4,15
CLI11550,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,0,2.0,0,534,3728,17028,0,5,38,0,1
CLI11565,1,5,1,1.0,1,1,0,1,1,0,0,0,3.0,0,0.0,0,492,3651,13299,0,3,54,0,15
CLI11579,1,5,1,1.0,1,1,0,1,1,0,0,0,2.0,0,0.0,0,476,3651,13788,0,4,49,0,0
CLI11581,1,5,1,1.0,1,0,0,0,1,0,0,0,2.0,0,2.0,0,537,2808,10996,0,5,60,0,12
CLI11596,1,5,0,1.0,1,1,0,1,1,1,1,0,1.0,1,0.0,0,592,4092,7130,0,4,50,0,12
CLI11609,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,595,4092,0,0,5,63,0,9
CLI11621,1,5,0,1.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,594,4092,6660,0,5,39,0,7
CLI11646,1,5,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,576,4092,12424,1,4,54,8,15
CLI11655,1,5,0,1.0,1,0,3,1,1,0,1,0,1.0,0,0.0,0,559,4153,7818,0,4,36,0,19
CLI11661,1,0,0,2.0,1,0,3,1,1,1,1,0,3.0,0,3.0,1,785,1408,9553,1,4,54,5,15
CLI11665,1,0,0,2.0,1,0,0,1,1,1,0,0,2.0,1,3.0,1,728,4173,8562,1,6,50,7,1
CLI11675,1,0,0,2.0,1,0,3,1,1,1,0,0,3.0,1,0.0,0,605,7954,16737,1,2,47,8,18
CLI11686,1,0,1,2.0,1,0,0,1,1,0,1,0,2.0,0,3.0,1,693,3599,21530,0,7,38,0,15
CLI11695,1,0,1,2.0,1,0,3,1,1,0,0,0,2.0,0,2.0,0,818,1684,15489,0,5,57,0,15
CLI11698,1,0,1,2.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,826,0,16337,0,4,60,0,15
CLI11706,1,0,1,2.0,1,3,0,0,1,1,1,0,1.0,0,2.0,1,747,2134,13503,0,4,44,0,7
CLI11721,1,0,1,2.0,1,0,0,1,1,0,0,0,1.0,0,1.0,0,653,2780,16686,0,4,26,0,7
CLI11760,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,837,828,11762,0,4,45,0,7
CLI11763,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,0,817,1525,25201,0,8,58,0,19
CLI11790,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,826,3453,23184,1,7,52,10,12
CLI11802,1,0,1,1.0,1,0,3,1,1,0,0,0,2.0,1,1.0,0,784,2076,16273,0,5,49,0,5
CLI11810,1,0,1,1.0,1,3,0,1,1,0,0,0,2.0,0,3.0,1,769,3116,12009,1,3,39,7,7
CLI11814,1,0,1,1.0,1,0,0,0,1,1,1,0,3.0,0,2.0,1,817,1684,19576,1,6,59,7,19
CLI11816,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,0,794,1525,12020,0,7,48,0,12
CLI11831,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,1,799,1525,20020,0,4,39,0,15
CLI11862,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,0,3.0,1,801,1684,23632,0,4,39,0,9
CLI11889,1,0,1,1.0,1,2,1,1,1,0,0,0,3.0,1,2.0,0,778,1422,15518,0,6,37,0,17
CLI11901,1,0,1,1.0,1,0,0,1,1,1,0,0,1.0,1,3.0,1,779,1525,16901,0,5,49,0,1
CLI11966,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,76,1925,15359,0,3,61,0,6
CLI11989,1,0,1,1.0,1,2,0,0,1,0,1,0,3.0,0,3.0,1,734,2139,12630,1,4,38,6,12
CLI12030,1,0,1,1.0,1,1,3,0,1,0,1,0,2.0,0,3.0,1,684,1351,17582,0,4,48,0,15
