CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
CLIX9829;D;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Pontevedra;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;1868;7836;4;51
CLIX9830;D;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia grave;NO;2839;27681;4;50
CLIX9831;D;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;2839;22694;7;41
CLIX9832;D;TIPO6;FUEL 2;Media;M;Otros;;;Empresa;Alava;SI;NO;NO;Otros;NO DATA;Averia muy grave;SI;0;14586;7;70
CLIX9833;D;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;16631;6;37
CLIX9834;D;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;519;12625;8;62
CLIX9835;D;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;SI;0;18184;8;56
CLIX9836;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Funcionario;Tarragona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;0;8885;5;45
CLIX9837;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;12462;5;60
CLIX9838;D;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Murcia;SI;NO;NO;Alto;SI;No;NO;0;4990;4;42
CLIX9839;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;0;0;9;68
CLIX9840;D;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;1380;12981;7;40
CLIX9841;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Castellon;NO;NO;NO;Medio;NO DATA;No;NO;1465;18377;7;55
CLIX9842;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2342;10933;6;58
CLIX9843;D;TIPO1;FUEL 1;Media;M;Contado;;;Empresa;Valencia;SI;NO;NO;Alto;SI;Averia grave;NO;2195;23032;4;50
CLIX9844;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;2946;10188;7;43
CLIX9845;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Guadalajara;NO;NO;NO;Medio;SI;No;NO;1978;18971;7;61
CLIX9846;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Leon;NO;NO;NO;Alto;SI;No;NO;2024;7445;6;40
CLIX9847;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;NA;NO DATA;No;SI;0;21902;4;62
CLIX9848;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;0;13487;9;45
CLIX9849;D;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Las Palmas;NO;NO;NO;NA;NO DATA;No;SI;0;17138;7;47
CLIX9850;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3431;31570;3;38
CLIX9851;D;TIPO1;FUEL 2;Alta;M;Otros;CASADO;M;Funcionario;Alicante;NO;NO;NO;Medio;NO DATA;Averia grave;SI;2353;7777;6;54
CLIX9852;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Funcionario;Pontevedra;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;2353;24828;5;44
CLIX9853;D;TIPO1;FUEL 2;Alta;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;4153;17561;3;41
CLIX9854;D;TIPO1;FUEL 2;Alta;M;Contado;EN PAREJA;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia leve;SI;1525;12145;6;59
CLIX9855;D;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;3465;20334;4;46
CLIX9856;D;TIPO1;FUEL 2;Alta;M;Otros;SOLTERO;M;Empresa;Salamanca;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4749;18824;3;60
CLIX9857;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2629;0;7;51
CLIX9858;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;NO;NA;SI;Averia muy grave;SI;1525;22092;7;54
CLIX9859;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Otros;SI;No;SI;1525;9090;3;58
CLIX9860;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;1525;12650;6;56
CLIX9861;D;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;18756;9;46
CLIX9862;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Cantabria;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1223;34441;3;45
CLIX9863;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;0;16427;9;56
CLIX9864;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;17118;9;42
CLIX9865;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;611;14596;5;45
CLIX9866;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Pontevedra;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;1906;5885;6;60
CLIX9867;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio;SI;Averia muy grave;SI;3629;42306;0;44
CLIX9868;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;0;6029;9;43
CLIX9869;D;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Autonomo;Badajoz;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;30949;6;43
CLIX9870;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Granada;SI;NO;NO;Alto;SI;Averia muy grave;SI;0;9493;7;57
CLIX9871;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;0;7732;4;57
CLIX9872;D;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;1223;11146;6;50
CLIX9873;D;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;SI;No;NO;0;16368;4;56
CLIX9874;D;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;14326;7;71
CLIX9875;D;TIPO8;FUEL 2;Alta;M;Contado;SOLTERO;M;Empresa;Burgos;NO;NO;NO;Medio;SI;Averia leve;NO;2353;14914;4;39
CLIX9876;D;TIPO8;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Navarra;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;2477;17450;6;40
CLIX9877;D;TIPO8;FUEL 2;Media;M;Contado;EN PAREJA;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;0;14524;7;61
CLIX9878;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;0;24976;7;39
CLIX9879;D;TIPO8;FUEL 2;Media;M;Contado;OTROS;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;0;11941;7;62
CLIX9880;D;TIPO8;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;0;16218;4;41
CLIX9881;D;TIPO8;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;NA;NO DATA;No;NO;0;0;7;64
CLIX9882;D;TIPO8;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Lacoruna;NO;SI;NO;Medio;NO DATA;No;NO;1465;14878;7;46
CLIX9883;D;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio;NO DATA;No;NO;2548;12580;3;53
CLIX9884;D;TIPO1;FUEL 2;Alta;M;Contado;OTROS;M;Funcionario;Vizcaya;SI;NO;NO;Medio;SI;Averia grave;NO;1124;22039;3;60
CLIX9885;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Cantabria;NO;NO;NO;Otros;SI;Averia grave;SI;2924;20348;4;42
CLIX9886;D;TIPO1;FUEL 2;Media;M;Contado;;;Empresa;Granada;NO;NO;NO;Alto;NO DATA;Averia leve;SI;6204;31397;7;40
CLIX9887;D;TIPO1;FUEL 2;Media;M;Contado;;;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;3579;22639;4;39
CLIX9888;D;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Castellon;NO;NO;NO;Medio-Bajo;SI;Averia grave;SI;6031;25715;2;50
CLIX9889;D;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Malaga;NO;NO;NO;Otros;SI;Averia grave;NO;2548;7136;3;37
CLIX9890;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Huelva;NO;NO;NO;Medio;SI;Averia grave;NO;1875;11175;6;59
CLIX9891;D;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia grave;NO;5890;12333;3;56
CLIX9892;D;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Asturias;NO;SI;NO;Otros;NO DATA;Averia muy grave;SI;4497;17999;3;58
CLIX9893;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia leve;NO;4497;14926;4;46
CLIX9894;D;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;5853;13329;2;41
CLIX9895;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Tarragona;NO;SI;NO;Medio-Bajo;NO DATA;Averia grave;SI;8341;20021;5;52
CLIX9896;D;TIPO6;FUEL 1;Alta;A;Contado;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;No;SI;2561;12562;2;38
CLIX9897;D;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Tarragona;NO;NO;NO;Medio;SI;Averia leve;NO;2929;11365;3;50
CLIX9898;D;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;SI;No;NO;2605;12160;2;53
CLIX9899;D;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;NA;SI;Averia muy grave;SI;2708;24701;2;61
CLIX9900;D;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;No;SI;2662;24341;2;42
CLIX9901;D;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Alto;SI;Averia leve;NO;2662;26195;2;43
CLIX9902;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio;SI;Averia muy grave;SI;6166;6343;2;58
CLIX9903;D;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Orense;NO;NO;SI;Medio-Bajo;SI;No;NO;2662;15373;1;26
CLIX9904;D;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;3030;18083;2;47
CLIX9905;D;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Huesca;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;4909;0;2;69
CLIX9906;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;SI;NA;NO DATA;No;NO;7364;0;0;25
CLIX9907;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Ciudad Real;NO;NO;SI;NA;NO DATA;No;SI;4909;0;0;41
CLIX9908;D;TIPO6;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Segovia;SI;NO;NO;Medio;SI;Averia muy grave;SI;5531;18590;3;40
CLIX9909;D;TIPO6;FUEL 2;Media;A;Otros;CASADO;M;Empresa;Almeria;SI;NO;NO;Alto;SI;Averia grave;NO;2929;7414;1;49
CLIX9910;D;TIPO6;FUEL 2;Media;A;Financiera Marca;SOLTERO;M;Empresa;Palencia;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;4751;0;1;35
CLIX9911;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;SI;Otros;SI;Averia leve;NO;4550;17983;2;52
CLIX9912;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia leve;NO;5080;0;2;47
CLIX9913;D;TIPO6;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Otros;NO DATA;No;NO;2662;0;2;44
CLIX9914;D;TIPO6;FUEL 2;Alta;M;Otros;SOLTERO;M;Empresa;Cordoba;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;4822;0;2;31
CLIX9915;D;TIPO6;FUEL 2;Alta;M;Otros;CASADO;F;Empresa;Pontevedra;SI;NO;SI;NA;NO DATA;No;NO;3994;0;1;25
CLIX9916;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;SI;NA;NO DATA;No;NO;4909;0;1;52
CLIX9917;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;4909;0;0;43
CLIX9918;D;TIPO6;FUEL 2;Alta;A;Contado;CASADO;F;Empresa;Malaga;SI;NO;NO;Medio;SI;Averia leve;NO;2561;12856;1;53
CLIX9919;D;TIPO6;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;4922;0;1;45
CLIX9920;D;TIPO6;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;NA;NO DATA;No;NO;2561;0;0;32
CLIX9921;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;SI;No;NO;4392;23266;2;54
CLIX9922;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;5290;10733;2;47
CLIX9923;D;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2561;0;2;61
CLIX9924;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;NO;5290;0;1;66
CLIX9925;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Granada;SI;NO;NO;Medio-Bajo;SI;No;NO;5290;12473;2;59
CLIX9926;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;NA;NO DATA;No;NO;4751;0;0;32
CLIX9927;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia grave;NO;2662;15180;2;34
CLIX9928;D;TIPO8;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Vizcaya;NO;NO;SI;NA;SI;Averia grave;NO;2662;5855;1;53
CLIX9929;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia grave;NO;2662;17010;3;45
CLIX9930;D;TIPO8;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Jaen;NO;NO;NO;Medio;SI;Averia muy grave;SI;2708;9947;2;55
CLIX9931;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia grave;NO;5448;17215;1;41
CLIX9932;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;3030;11698;2;60
CLIX9933;D;TIPO8;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Navarra;NO;NO;SI;NA;NO DATA;No;NO;3842;0;1;70
CLIX9934;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Guipuzcua;SI;NO;NO;Medio;SI;No;NO;5290;12542;1;44
CLIX9935;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;SI;NO;NO;Medio;NO DATA;No;SI;6329;32463;8;46
CLIX9936;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio;SI;Averia muy grave;SI;3293;49601;3;59
CLIX9937;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;NO;751;15962;4;40
CLIX9938;I;TIPO7;FUEL 1;Alta;M;Otros;OTROS;F;Empresa;Castellon;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;12922;3;39
CLIX9939;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Gerona;NO;SI;NO;Medio-Bajo;NO DATA;Averia grave;NO;0;17958;4;40
CLIX9940;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia leve;SI;1098;9461;3;43
CLIX9941;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Funcionario;Alava;NO;SI;NO;Medio;SI;Averia leve;NO;828;7895;2;42
CLIX9942;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;SI;Averia muy grave;SI;1098;23438;3;51
CLIX9943;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1829;13654;3;39
CLIX9944;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;SOLTERO;F;Empresa;Granada;SI;NO;NO;Alto;SI;No;NO;2727;18749;3;41
CLIX9945;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Sevilla;NO;SI;NO;Alto;SI;No;NO;1829;9625;2;43
CLIX9946;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Asturias;SI;NO;NO;Medio-Bajo;SI;No;NO;2915;12742;3;54
CLIX9947;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;SI;No;NO;1829;10475;2;57
CLIX9948;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Gerona;NO;SI;NO;Alto;SI;No;NO;1829;7142;2;40
CLIX9949;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;SI;SI;NO;Alto;SI;Averia muy grave;SI;2727;22199;3;53
CLIX9950;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;NO;Medio;SI;No;NO;2727;16171;2;41
CLIX9951;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Teruel;SI;NO;NO;Medio;SI;No;NO;2727;24657;1;60
CLIX9952;I;TIPO7;FUEL 1;Alta;M;Contado;EN PAREJA;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;1829;17843;2;44
CLIX9953;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Castellon;SI;NO;NO;Medio-Bajo;SI;No;SI;2727;15942;2;53
CLIX9954;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Malaga;NO;NO;NO;NA;SI;No;NO;1829;7932;2;57
CLIX9955;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;1829;8194;2;39
CLIX9956;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio;SI;Averia muy grave;SI;1829;8741;2;61
CLIX9957;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;0;22340;3;46
CLIX9958;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Funcionario;Salamanca;SI;NO;NO;Medio;SI;Averia muy grave;SI;0;8468;4;60
CLIX9959;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Alava;NO;SI;NO;NA;SI;Averia grave;SI;0;17353;2;43
CLIX9960;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;SI;NO;Alto;SI;Averia muy grave;SI;0;19044;3;37
CLIX9961;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;NO;SI;NO;NA;SI;Averia grave;NO;2662;21551;4;37
CLIX9962;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;SI;Averia muy grave;SI;1141;12259;2;45
CLIX9963;I;TIPO7;FUEL 2;Media;M;Otros;OTROS;F;Funcionario;Cordoba;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1141;8620;3;54
CLIX9964;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Zaragoza;SI;NO;NO;NA;SI;Averia muy grave;SI;2988;15500;2;44
CLIX9965;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;1901;13573;4;51
CLIX9966;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Medio;NO DATA;Averia grave;SI;1901;13573;2;55
CLIX9967;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio;SI;Averia grave;NO;1141;10793;3;38
CLIX9968;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Barcelona;NO;NO;NO;Alto;SI;Averia muy grave;SI;2226;16972;2;48
CLIX9969;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1903;19988;2;45
CLIX9970;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alava;SI;NO;NO;Medio;SI;Averia leve;SI;2988;20673;2;56
CLIX9971;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;La Rioja;NO;NO;NO;Alto;SI;Averia grave;NO;1903;15981;2;41
CLIX9972;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;Averia grave;SI;1903;28770;3;49
CLIX9973;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Asturias;NO;NO;NO;NA;SI;Averia muy grave;SI;1903;23749;4;61
CLIX9974;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;2988;18916;2;60
CLIX9975;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Funcionario;Las Palmas;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;2988;17310;2;71
CLIX9976;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia leve;NO;1903;15281;3;60
CLIX9977;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;2854;35738;3;54
CLIX9978;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia leve;NO;2988;8186;3;57
CLIX9979;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Huelva;NO;NO;NO;Alto;SI;Averia muy grave;SI;1903;13423;3;53
CLIX9980;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Granada;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;2988;5585;2;42
CLIX9981;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;M;Funcionario;Murcia;NO;NO;NO;Medio;SI;Averia grave;NO;2399;21232;2;59
CLIX9982;I;TIPO7;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;1903;18314;2;47
CLIX9983;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2823;21411;2;59
CLIX9984;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;SI;NO;Medio-Bajo;SI;Averia muy grave;SI;2854;32004;3;40
CLIX9985;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;4482;37727;3;57
CLIX9986;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Guadalajara;NO;NO;NO;Alto;SI;Averia muy grave;SI;1903;22732;3;40
CLIX9987;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;2988;17945;2;44
